plant_id,filename,area_pixels,width,height,color_freq_1_hex,color_freq_1_pct,color_freq_2_hex,color_freq_2_pct,color_freq_3_hex,color_freq_3_pct,color_freq_4_hex,color_freq_4_pct,color_freq_5_hex,color_freq_5_pct,color_perceptual_1_hex,color_perceptual_1_pct,color_perceptual_2_hex,color_perceptual_2_pct,color_perceptual_3_hex,color_perceptual_3_pct,color_perceptual_4_hex,color_perceptual_4_pct,color_perceptual_5_hex,color_perceptual_5_pct,color_saliency_1_hex,color_saliency_1_pct,color_saliency_2_hex,color_saliency_2_pct,color_saliency_3_hex,color_saliency_3_pct,color_saliency_4_hex,color_saliency_4_pct,color_saliency_5_hex,color_saliency_5_pct,color_botanical_1_hex,color_botanical_1_pct,color_botanical_2_hex,color_botanical_2_pct,color_botanical_3_hex,color_botanical_3_pct,color_botanical_4_hex,color_botanical_4_pct,color_botanical_5_hex,color_botanical_5_pct,color_chroma_1_hex,color_chroma_1_pct,color_chroma_2_hex,color_chroma_2_pct,color_chroma_3_hex,color_chroma_3_pct,color_chroma_4_hex,color_chroma_4_pct,color_chroma_5_hex,color_chroma_5_pct,color_visual_1_hex,color_visual_1_pct,color_visual_2_hex,color_visual_2_pct,color_visual_3_hex,color_visual_3_pct,color_visual_4_hex,color_visual_4_pct,color_visual_5_hex,color_visual_5_pct,family,genus,species
KW_T_423_15_0017L,KW_T_423_15_0017L.tif_segmented.png,2346616,2933,3603,#6c6151,6.42,#615949,6.02,#8c7e67,5.52,#776b59,5.27,#807461,5.2,#ccb98d,2.79,#bba77b,1.76,#beae8c,4.01,#ad9a75,2.77,#615949,6.02,#9c9077,4.93,#a49a82,4.16,#96886e,4.77,#8c7e67,5.52,#b8ae97,2.31,#bba77b,1.76,#ccb98d,2.79,#807461,5.2,#776b59,5.27,#6c6151,6.42,#d1be7b,0.33,#d8cc9d,3.39,#cfbd91,1.48,#c5b287,1.62,#d3c49b,3.09,#9c9077,4.93,#a49a82,4.16,#96886e,4.77,#8c7e67,5.52,#b8ae97,2.31,,Fumaria,Fumaria capreolata
KW_T_423_15_0020L,KW_T_423_15_0020L.tif_segmented.png,242160,2931,3611,#5e594c,11.3,#6b6557,8.14,#524d43,6.58,#797363,6.32,#b0a488,5.29,#d7c169,2.33,#b9a361,1.8,#beb18e,5.16,#5e594c,11.3,#b0a488,5.29,#d7c169,2.33,#b9a361,1.8,#b3b39c,4.36,#beb18e,5.16,#b0a488,5.29,#d7c169,2.33,#b9a361,1.8,#524d43,6.58,#5e594c,11.3,#848070,4.23,#d9bd61,0.97,#ccad59,0.68,#dece75,1.35,#dfd68d,1.36,#e0d79e,0.74,#d7c169,2.33,#b9a361,1.8,#b3b39c,4.36,#beb18e,5.16,#b0a488,5.29,,Gentianella,Gentianella campestris
KW_T_423_15_0022L,KW_T_423_15_0022L.tif_segmented.png,2539685,2956,3587,#a6b68f,12.66,#9eaf89,8.8,#b0bf97,7.78,#99a484,6.3,#8f9e7a,6.14,#d6b971,1.37,#c1a66a,1.01,#a6b68f,12.66,#b0bf97,7.78,#9eaf89,8.8,#686754,1.36,#747460,2.3,#b8b39a,3.86,#89856d,2.16,#c1a66a,1.01,#d6b971,1.37,#c1a66a,1.01,#b0bf97,7.78,#859373,4.57,#99a484,6.3,#d1b561,0.57,#dbc987,1.29,#d3b676,1.21,#b59f6a,0.6,#ddd3a7,1.15,#686754,1.36,#747460,2.3,#b8b39a,3.86,#89856d,2.16,#c1a66a,1.01,,Cyperus,Cyperus fuscus
KW_T_423_15_0024L,KW_T_423_15_0024L.tif_segmented.png,1591574,2958,3583,#968e74,7.12,#635c4d,6.81,#6f6755,6.44,#a09a7f,6.26,#87816c,5.47,#c1b18d,4.4,#bca17d,1.9,#565043,4.99,#b0a788,3.78,#635c4d,6.81,#b1b298,4.37,#c1b18d,4.4,#a4a58c,3.75,#b0a788,3.78,#a09a7f,6.26,#a4a58c,3.75,#bca17d,1.9,#565043,4.99,#635c4d,6.81,#6f6755,6.44,#dbd294,1.78,#cebc88,1.62,#d2c397,2.3,#b2bb99,1.97,#a7ae8d,1.74,#b1b298,4.37,#c1b18d,4.4,#a4a58c,3.75,#b0a788,3.78,#a09a7f,6.26,,Pseudoscleropodium,Pseudoscleropodium purum
KW_T_423_15_0026L,KW_T_423_15_0026L.tif_segmented.png,1531512,2956,3595,#a49f86,7.49,#aea893,6.86,#98947c,6.06,#8c886f,4.42,#a48f6b,3.76,#c8b586,2.01,#bc9270,1.92,#b3a178,2.71,#9f7b61,2.24,#a48f6b,3.76,#aea893,6.86,#b1b994,2.1,#9f7b61,2.24,#b5ae88,2.17,#a49f86,7.49,#c8b586,2.01,#b1b994,2.1,#b3a178,2.71,#b5ae88,2.17,#75735d,2.02,#c4a276,1.42,#ccbd8e,1.55,#a6a582,2.78,#b88174,0.53,#786950,1.34,#aea893,6.86,#b1b994,2.1,#9f7b61,2.24,#b5ae88,2.17,#a49f86,7.49,,Rosa,Rosa villosa
KW_T_423_15_0028L,KW_T_423_15_0028L.tif_segmented.png,1779425,2903,3579,#7f6950,8.95,#6b5c48,8.63,#a78c66,6.25,#8e7b60,5.93,#c3a77b,5.84,#ccb286,4.89,#c3a77b,5.84,#b59a71,5.73,#6b5c48,8.63,#7f6950,8.95,#beb59e,2.65,#a69c85,3.46,#b2a992,2.7,#978c77,4.3,#7f7360,3.51,#c3a77b,5.84,#ccb286,4.89,#b59a71,5.73,#7f7360,3.51,#7f6950,8.95,#c3a376,2.7,#c7ac81,4.13,#cfb68a,3.81,#d4bf95,3.76,#b9a077,2.76,#beb59e,2.65,#a69c85,3.46,#b2a992,2.7,#978c77,4.3,#7f7360,3.51,,Primula,Primula vulgaris
KW_T_423_15_0030L,KW_T_423_15_0030L.tif_segmented.png,1841063,2931,3587,#828674,8.68,#757868,7.35,#8d9481,7.18,#abb69d,7.17,#969f8c,6.5,#c19f82,1.32,#b17b6b,1.39,#5b433d,2.12,#abb69d,7.17,#715d50,2.85,#8f7060,2.3,#c19f82,1.32,#5b433d,2.12,#abb69d,7.17,#715d50,2.85,#9ea994,6.28,#abb69d,7.17,#b17b6b,1.39,#969f8c,6.5,#828674,8.68,#bfae6c,0.25,#a96f65,0.68,#bdc08b,0.62,#a6b498,1.45,#bb8273,0.65,#8f7060,2.3,#c19f82,1.32,#5b433d,2.12,#abb69d,7.17,#715d50,2.85,Salicaceae,Salix,Salix repens
KW_T_423_15_0032L,KW_T_423_15_0032L.tif_segmented.png,2509933,2950,3575,#a3ab93,8.4,#aeb59d,7.51,#99a08a,6.56,#8e9581,5.35,#838a77,4.21,#d5c66c,0.54,#b8a96c,0.69,#9c8754,0.36,#c3b994,1.09,#aeb59d,7.51,#636456,3.1,#9c8754,0.36,#b8a96c,0.69,#6f7161,4.1,#797d6c,4.2,#d5c66c,0.54,#b8a96c,0.69,#a3ab93,8.4,#99a08a,6.56,#9c8754,0.36,#d6c76d,0.45,#dfd790,0.48,#bfac62,0.37,#dcd49e,0.83,#a9b799,2.48,#636456,3.1,#9c8754,0.36,#b8a96c,0.69,#6f7161,4.1,#797d6c,4.2,,Homalothecium,Homalothecium lutescens
KW_T_423_15_0034L,KW_T_423_15_0034L.tif_segmented.png,1266773,2952,3575,#b3af94,8.04,#665e52,7.93,#7f7564,6.39,#a39f8a,6.33,#5a4f46,5.88,#d6ca64,0.9,#dad585,2.32,#c2be84,3.13,#b1a872,2.74,#b3af94,8.04,#dad585,2.32,#c2be84,3.13,#b1a872,2.74,#b3af94,8.04,#a39f8a,6.33,#d6ca64,0.9,#dad585,2.32,#c2be84,3.13,#b1a872,2.74,#7f7564,6.39,#dbc859,0.49,#ddd781,1.42,#cfcb77,0.88,#d9d696,1.67,#c3bd84,1.56,#dad585,2.32,#c2be84,3.13,#b1a872,2.74,#b3af94,8.04,#a39f8a,6.33,Tricholomataceae,Tricholoma,Tricholoma sulphureum
KW_T_423_15_0036L,KW_T_423_15_0036L.tif_segmented.png,1436479,2946,3583,#6f654e,6.63,#806f4f,5.79,#867d66,3.81,#d4b868,3.76,#957f54,3.55,#e1d97a,3.48,#d4b868,3.76,#be9e5e,3.01,#c9bd7e,3.54,#b3a875,3.37,#9d957d,3.0,#b1aa91,2.78,#5e5847,2.45,#867d66,3.81,#6f654e,6.63,#e1d97a,3.48,#d4b868,3.76,#be9e5e,3.01,#c9bd7e,3.54,#b3a875,3.37,#e0d674,1.84,#e4df83,2.52,#d9c16a,2.0,#e6e191,3.67,#cfb167,2.26,#9d957d,3.0,#b1aa91,2.78,#5e5847,2.45,#867d66,3.81,#6f654e,6.63,Salicaceae,Salix,Salix x smithiana
KW_T_423_15_0038L,KW_T_423_15_0038L.tif_segmented.png,726042,2950,3575,#645b4d,7.23,#ca8b69,7.05,#585144,6.73,#9a8f79,6.11,#706757,6.11,#ca8b69,7.05,#b86e54,5.57,#c27e60,4.3,#cd9778,2.63,#a1664b,3.99,#baaf98,3.54,#a79d87,4.99,#b29a78,1.84,#9a8f79,6.11,#8b806d,5.97,#b86e54,5.57,#c27e60,4.3,#ca8b69,7.05,#cd9778,2.63,#a1664b,3.99,#c0755a,3.01,#b76b52,3.12,#c48161,2.59,#cc906c,3.4,#c88868,3.94,#baaf98,3.54,#a79d87,4.99,#b29a78,1.84,#9a8f79,6.11,#8b806d,5.97,Salicaceae,Salix,Salix spec.
KW_T_423_15_0040L,KW_T_423_15_0040L.tif_segmented.png,2710087,2923,3603,#97a190,9.09,#a2aa9b,8.47,#adb5a4,8.21,#8e9585,7.72,#62685d,5.84,#7886a7,1.68,#919db4,2.08,#adb5a4,8.21,#a2aa9b,8.47,#97a190,9.09,#adb5a4,8.21,#7886a7,1.68,#919db4,2.08,#a2aa9b,8.47,#93979e,2.49,#7886a7,1.68,#919db4,2.08,#45514b,3.07,#a2aa9b,8.47,#97a190,9.09,#7081a8,0.42,#7c8bb0,0.62,#667294,0.14,#d8cd92,0.19,#8997b6,0.76,#adb5a4,8.21,#7886a7,1.68,#919db4,2.08,#a2aa9b,8.47,#93979e,2.49,Salicaceae,Salix,Salix cinerea
KW_T_423_15_0042L,KW_T_423_15_0042L.tif_segmented.png,1304865,2913,3595,#b5b296,7.98,#695e52,5.83,#776a5d,5.75,#5b5348,5.61,#9c9b82,5.44,#cbb588,3.26,#bfaa80,1.87,#b5b296,7.98,#af9b79,1.87,#5b5348,5.61,#5b5348,5.61,#695e52,5.83,#776a5d,5.75,#827868,5.12,#957c66,1.49,#cbb588,3.26,#bfaa80,1.87,#a6aa86,2.72,#827868,5.12,#5b5348,5.61,#d8d088,0.7,#d0bf8e,2.06,#cbb485,2.2,#d4c59a,1.48,#bda980,1.67,#5b5348,5.61,#695e52,5.83,#776a5d,5.75,#827868,5.12,#957c66,1.49,,Schizophyllum,Schizophyllum amplum
KW_T_423_15_0043L,KW_T_423_15_0043L.tif_segmented.png,1768387,2927,3595,#b1bb9b,7.15,#758373,7.01,#6c7869,6.63,#9ea990,5.85,#7c8d7b,5.65,#bbc784,0.9,#b1bb9b,7.15,#a9b193,5.35,#9ea990,5.85,#96a088,4.85,#b1bb9b,7.15,#a9b193,5.35,#9ea990,5.85,#96a088,4.85,#bbc784,0.9,#bbc784,0.9,#9ea990,5.85,#96a088,4.85,#b1bb9b,7.15,#a9b193,5.35,#b8c57b,0.66,#c0c998,1.19,#cacda4,1.64,#b3c09c,3.57,#bac4a2,2.42,#b1bb9b,7.15,#a9b193,5.35,#9ea990,5.85,#96a088,4.85,#bbc784,0.9,,Ascocoryne,Ascocoryne sarcoides s.l.
KW_T_423_15_0045L,KW_T_423_15_0045L.tif_segmented.png,1202987,2933,3587,#949783,7.11,#a0a18c,7.02,#8a8d78,6.45,#aaa996,6.1,#7f846f,5.4,#bab092,1.04,#aeb99c,3.24,#b7b3a3,5.26,#aaa996,6.1,#a0a18c,7.02,#b7b3a3,5.26,#bab092,1.04,#aeb99c,3.24,#aaa996,6.1,#a0a18c,7.02,#7f846f,5.4,#4e4c40,1.85,#aeb99c,3.24,#737a66,5.05,#a0a18c,7.02,#afbb9b,1.22,#a8b495,1.05,#b8c1a2,0.7,#a1ad8e,0.89,#8d997b,1.05,#b7b3a3,5.26,#bab092,1.04,#aeb99c,3.24,#aaa996,6.1,#a0a18c,7.02,,Vaccinium,Vaccinium uliginosum
KW_T_423_15_0047L,KW_T_423_15_0047L.tif_segmented.png,1377838,2931,3583,#ddba61,7.24,#aba189,3.95,#b9ae8f,3.92,#cfa85f,3.9,#937349,3.79,#ddba61,7.24,#cfa85f,3.9,#bf9a59,3.39,#ae8d55,3.32,#937349,3.79,#817a6a,2.52,#8e8776,2.69,#736d60,2.55,#aba189,3.95,#b9ae8f,3.92,#ddba61,7.24,#cfa85f,3.9,#bf9a59,3.39,#ae8d55,3.32,#555145,2.43,#debb60,3.7,#dbb25b,1.99,#ddc46d,1.14,#d3b264,1.59,#cea45b,2.11,#817a6a,2.52,#8e8776,2.69,#736d60,2.55,#aba189,3.95,#b9ae8f,3.92,,Claytonia,Claytonia perfoliata
KW_T_423_15_0049L,KW_T_423_15_0049L.tif_segmented.png,1277178,2937,3595,#a9ae94,7.12,#b1bb98,6.91,#b6b9a3,6.31,#a0a58e,5.88,#90927e,5.54,#dfdb77,2.15,#cac16c,0.7,#ab9f5f,0.65,#b1bb98,6.91,#b6b9a3,6.31,#ab9f5f,0.65,#b6b9a3,6.31,#636355,2.08,#6f6e5f,3.81,#7a7b6a,5.35,#dfdb77,2.15,#cac16c,0.7,#ab9f5f,0.65,#b1bb98,6.91,#a0a58e,5.88,#e0d66a,1.05,#e1df80,1.12,#d3cf74,0.54,#c3b65e,0.41,#e2dda2,1.73,#ab9f5f,0.65,#b6b9a3,6.31,#636355,2.08,#6f6e5f,3.81,#7a7b6a,5.35,,Rumex,Rumex patientia
KW_T_423_15_0051L,KW_T_423_15_0051L.tif_segmented.png,1834649,2917,3571,#675c52,6.0,#a19b86,5.79,#b6b6a1,5.6,#746a5d,5.34,#938874,5.25,#ccb983,2.03,#b8b294,3.31,#5a4e45,4.01,#675c52,6.0,#8c7361,2.29,#b6b6a1,5.6,#a19b86,5.79,#b8b294,3.31,#aba48d,4.74,#aaac99,4.59,#ccb983,2.03,#868070,4.68,#aaac99,4.59,#5a4e45,4.01,#aba48d,4.74,#dbcd8d,2.42,#ddd197,1.21,#d3c087,1.58,#cbb67f,0.8,#b4a075,0.39,#b6b6a1,5.6,#a19b86,5.79,#b8b294,3.31,#aba48d,4.74,#aaac99,4.59,,Cinclidium,Cinclidium stygium
KW_T_423_15_0052L,KW_T_423_15_0052L.tif_segmented.png,4179293,2944,3583,#576f63,9.15,#aab58c,8.17,#647c6d,6.87,#a1b19e,6.76,#4e6357,6.49,#b8c093,6.05,#aab58c,8.17,#b5bfa8,4.88,#576f63,9.15,#4e6357,6.49,#b5bfa8,4.88,#a1b19e,6.76,#9ba88f,6.29,#b8c093,6.05,#aab58c,8.17,#9ba88f,6.29,#a1b19e,6.76,#647c6d,6.87,#b8c093,6.05,#748b7b,4.57,#c4c89a,3.14,#bac39c,2.43,#cccea9,2.48,#b7c092,3.3,#aab898,2.97,#b5bfa8,4.88,#a1b19e,6.76,#9ba88f,6.29,#b8c093,6.05,#aab58c,8.17,Gymnosporangiaceae,Gymnosporangium,Gymnosporangium sabinae
KW_T_423_15_0054L,KW_T_423_15_0054L.tif_segmented.png,572897,2925,3587,#696254,6.03,#60594c,5.73,#736b5b,5.48,#867e6e,5.32,#918a79,4.8,#bdac8a,2.42,#bdb59f,4.48,#afa080,3.36,#60594c,5.73,#555044,3.82,#bdb59f,4.48,#60594c,5.73,#555044,3.82,#696254,6.03,#736b5b,5.48,#555044,3.82,#867e6e,5.32,#60594c,5.73,#a59e8c,4.62,#bdac8a,2.42,#c8b78a,0.25,#baa580,0.91,#b29d76,0.83,#beac87,0.71,#7e6d53,0.71,#bdb59f,4.48,#60594c,5.73,#555044,3.82,#696254,6.03,#736b5b,5.48,Gymnosporangiaceae,Gymnosporangium,Gymnosporangium clavariiforme
KW_T_423_15_0056L,KW_T_423_15_0056L.tif_segmented.png,386055,2941,3587,#6d6658,7.05,#655e50,6.92,#786f5f,6.26,#847a69,5.91,#5d584b,5.47,#bfb7a0,4.8,#b6ad95,4.65,#aa9e82,3.28,#655e50,6.92,#928369,4.19,#bfb7a0,4.8,#b6ad95,4.65,#8f8777,4.16,#a8a291,3.7,#9b9585,3.11,#4c4740,1.58,#575146,4.19,#847a69,5.91,#5d584b,5.47,#a8a291,3.7,#70674d,0.1,#81735a,0.23,#baac8a,0.35,#b1a588,0.66,#ada184,0.84,#bfb7a0,4.8,#b6ad95,4.65,#8f8777,4.16,#a8a291,3.7,#9b9585,3.11,Brassicaceae,Lepidium,Lepidium draba
KW_T_423_15_0058L,KW_T_423_15_0058L.tif_segmented.png,568657,2944,3587,#b5acaa,6.32,#aca29e,6.29,#908f82,5.93,#9c958f,5.88,#a0a593,5.44,#dacc83,0.85,#b29d6d,0.91,#998765,0.7,#c1baad,5.03,#b3b89f,3.93,#a0a593,5.44,#b3b89f,3.93,#aca29e,6.29,#9c958f,5.88,#908f82,5.93,#dacc83,0.85,#b29d6d,0.91,#7a6f5a,1.67,#a0a593,5.44,#b5acaa,6.32,#e1d477,0.25,#cbb367,0.14,#e0d692,0.26,#8e977a,0.38,#aeb99a,0.44,#a0a593,5.44,#b3b89f,3.93,#aca29e,6.29,#9c958f,5.88,#908f82,5.93,,Sanicula,Sanicula europaea
KW_T_423_15_0060L,KW_T_423_15_0060L.tif_segmented.png,2282104,2956,3587,#bbc1b0,8.26,#b1b5a4,7.29,#a6ab9a,7.12,#9b9f90,6.38,#8f9284,6.25,#ddd578,1.49,#e5e097,1.27,#c9b561,1.15,#aa9b63,1.06,#bbc1b0,8.26,#bbc1b0,8.26,#83765a,0.98,#555348,3.15,#5f5e52,3.85,#69695e,4.79,#ddd578,1.49,#e5e097,1.27,#c9b561,1.15,#aa9b63,1.06,#a6ab9a,7.12,#d9bd54,0.38,#e3db75,0.83,#c6aa4c,0.25,#e6e28d,0.65,#d9d27d,0.46,#bbc1b0,8.26,#83765a,0.98,#555348,3.15,#5f5e52,3.85,#69695e,4.79,,Euphorbia,Euphorbia paralias
KW_T_423_15_0062L,KW_T_423_15_0062L.tif_segmented.png,1854868,2946,3583,#92988a,7.96,#b3b8a7,7.9,#bcc1b1,6.94,#9aa293,6.64,#a4a799,5.99,#bcc1b1,6.94,#b3b8a7,7.9,#b799a2,1.29,#c3a9ad,1.25,#acb09f,5.97,#c3a9ad,1.25,#b799a2,1.29,#bcc1b1,6.94,#9b8886,1.91,#b3b8a7,7.9,#b799a2,1.29,#c3a9ad,1.25,#a4a799,5.99,#9aa293,6.64,#bcc1b1,6.94,#e2da6c,0.06,#e3dc81,0.05,#d4c971,0.04,#bdb268,0.04,#987183,0.05,#c3a9ad,1.25,#b799a2,1.29,#bcc1b1,6.94,#9b8886,1.91,#b3b8a7,7.9,,Anthoxanthum,Anthoxanthum aristatum
KW_T_423_15_0064L,KW_T_423_15_0064L.tif_segmented.png,928251,2950,3591,#afad9e,7.29,#a6a395,6.98,#b9b5a8,6.76,#9d998b,5.84,#928f80,4.66,#c2b48c,0.67,#b19d75,0.81,#9e8c6a,1.11,#b7c0a6,1.02,#89785d,1.37,#b19d75,0.81,#c2b48c,0.67,#b7c0a6,1.02,#b9b5a8,6.76,#afad9e,7.29,#736a55,2.3,#c2b48c,0.67,#b19d75,0.81,#b7c0a6,1.02,#67604e,1.42,#ccb987,0.14,#d1c293,0.09,#beab80,0.25,#b8c4a6,0.3,#aeb99a,0.22,#b19d75,0.81,#c2b48c,0.67,#b7c0a6,1.02,#b9b5a8,6.76,#afad9e,7.29,,Gymnopus,Gymnopus confluens
KW_T_423_15_0066L,KW_T_423_15_0066L.tif_segmented.png,2627378,2870,3587,#bab5a7,5.85,#c1bcac,5.28,#b0ab9b,4.16,#b3afa2,4.06,#a9a597,3.93,#c8c0a4,3.2,#bbb49c,2.8,#c1bcac,5.28,#615c52,1.12,#bab5a7,5.85,#615c52,1.12,#7d776c,1.11,#8e887d,1.66,#999589,2.55,#a29e90,2.75,#a9a597,3.93,#a29e90,2.75,#b0ab9b,4.16,#b3afa2,4.06,#615c52,1.12,#e1d7ad,0.1,#d2c79c,0.06,#dbd0aa,0.17,#e2d8b5,0.19,#d5ccad,0.35,#615c52,1.12,#7d776c,1.11,#8e887d,1.66,#999589,2.55,#a29e90,2.75,,Hypericum,Hypericum elodes
KW_T_423_15_0068L,KW_T_423_15_0068L.tif_segmented.png,1250844,2874,3591,#6b7066,6.22,#606258,5.78,#9ca89c,4.95,#8f9e92,4.64,#859489,4.59,#c1c0a4,1.8,#525349,3.57,#606258,5.78,#b0aa92,1.68,#bcc2b5,3.48,#bcc2b5,3.48,#c1c0a4,1.8,#b9b8a9,2.54,#b0bdaf,3.5,#525349,3.57,#a7b5a8,4.1,#b0bdaf,3.5,#525349,3.57,#9ca89c,4.95,#bcc2b5,3.48,#87a18c,0.01,#728e7a,0.01,#69836f,0.01,#5d7866,0.01,#b1ab86,0.08,#bcc2b5,3.48,#c1c0a4,1.8,#b9b8a9,2.54,#b0bdaf,3.5,#525349,3.57,,Prunus,Prunus mahaleb
KW_T_423_15_0070L,KW_T_423_15_0070L.tif_segmented.png,3205392,2890,3595,#92a488,9.83,#9fb094,8.95,#83977b,7.49,#aebda0,6.72,#7d8471,6.23,#e6df88,2.07,#dfd475,1.68,#bdb571,0.76,#aebda0,6.72,#9fb094,8.95,#bfc3ac,5.56,#b2ad9d,3.48,#6e6d5e,3.38,#a29e8e,3.49,#aebda0,6.72,#dfd475,1.68,#e6df88,2.07,#bdb571,0.76,#aebda0,6.72,#9fb094,8.95,#e1d46c,0.66,#e7de7e,1.37,#e4dd8f,1.42,#e7df9f,1.13,#ccc37a,0.67,#bfc3ac,5.56,#b2ad9d,3.48,#6e6d5e,3.38,#a29e8e,3.49,#aebda0,6.72,,Blackstonia,Blackstonia perfoliata subsp. serotina
KW_T_423_15_0072L,KW_T_423_15_0072L.tif_segmented.png,1573171,2907,3587,#b4b5a2,5.95,#999a88,5.93,#a4a390,5.21,#aaac98,5.12,#8c8d7d,4.98,#c5b395,2.36,#bea289,2.15,#bbc2a4,3.79,#5e564c,1.74,#b4b5a2,5.95,#aaac98,5.12,#a4a390,5.21,#999a88,5.93,#b4b5a2,5.95,#8c8d7d,4.98,#bbc2a4,3.79,#a4a390,5.21,#837e6f,4.22,#aaac98,5.12,#5e564c,1.74,#c3c99e,1.08,#c8ceab,1.28,#b6c2a3,1.65,#d7c79d,0.9,#a5b294,1.01,#aaac98,5.12,#a4a390,5.21,#999a88,5.93,#b4b5a2,5.95,#8c8d7d,4.98,,Zygodon,Zygodon viridissimus
KW_T_423_15_0074L,KW_T_423_15_0074L.tif_segmented.png,835050,2917,3583,#bdb8ab,6.9,#b3b3a2,6.2,#aeaa9c,5.91,#a6a394,5.06,#9e9b8c,4.52,#c5ad85,0.9,#b19876,1.31,#b9c6aa,2.66,#615546,1.28,#8a735b,2.05,#bdb8ab,6.9,#b19876,1.31,#b9c6aa,2.66,#8a735b,2.05,#9a846b,1.97,#b9c6aa,2.66,#c5ad85,0.9,#857f6f,2.4,#a6a394,5.06,#706554,2.58,#c8b080,0.47,#bc9f70,0.42,#b9c7a9,0.89,#b2c1a3,0.73,#aab99c,0.5,#bdb8ab,6.9,#b19876,1.31,#b9c6aa,2.66,#8a735b,2.05,#9a846b,1.97,,Otidea,Otidea spec.
KW_T_423_15_0076L,KW_T_423_15_0076L.tif_segmented.png,1552396,2931,3583,#c8bfab,5.71,#c0b7a5,5.2,#b8af9d,4.42,#aea695,3.74,#a59c8d,3.07,#c8bfab,5.71,#c0b7a5,5.2,#b8af9d,4.42,#44403a,1.69,#aea695,3.74,#7c7468,1.47,#888073,1.44,#6d675c,1.38,#928a7c,1.68,#9b9384,2.4,#44403a,1.69,#514c42,1.49,#a59c8d,3.07,#888073,1.44,#5f594e,1.2,#82785d,0.0,#d9ceb0,0.15,#d6cbae,0.11,#dbd1b4,0.17,#ded4b7,0.19,#7c7468,1.47,#888073,1.44,#6d675c,1.38,#928a7c,1.68,#9b9384,2.4,,Scrophularia,Scrophularia vernalis
KW_T_423_15_0078L,KW_T_423_15_0078L.tif_segmented.png,2327804,2950,3579,#828d87,7.4,#8d968f,7.19,#9ea9a0,6.98,#989f96,6.83,#abb2a7,6.75,#b29985,1.02,#5d4241,1.04,#b6bdb1,5.27,#abb2a7,6.75,#9ea9a0,6.98,#b29985,1.02,#917672,1.54,#b6bdb1,5.27,#abb2a7,6.75,#9ea9a0,6.98,#433d3b,3.13,#504c46,3.23,#917672,1.54,#abb2a7,6.75,#5d4241,1.04,#ac6670,0.01,#b8767e,0.02,#946569,0.17,#8b5c60,0.2,#9d7375,0.08,#b29985,1.02,#917672,1.54,#b6bdb1,5.27,#abb2a7,6.75,#9ea9a0,6.98,Salicaceae,Salix,Salix purpurea
KW_T_423_15_0080L,KW_T_423_15_0080L.tif_segmented.png,1876126,2964,3579,#9da094,5.71,#b5b3a4,5.66,#a9a99b,5.3,#8a8275,5.09,#9b9183,4.85,#bdb078,0.68,#b5b3a4,5.66,#534f47,3.11,#9b9183,4.85,#a9a99b,5.3,#b5b3a4,5.66,#a9a99b,5.3,#9b9183,4.85,#9da094,5.71,#625b52,3.51,#bdb078,0.68,#534f47,3.11,#6e7e75,3.56,#a9a99b,5.3,#798a82,3.86,#d4c67a,0.17,#d9cf8b,0.21,#bcac6a,0.09,#c6ba7f,0.17,#cfc48e,0.15,#b5b3a4,5.66,#a9a99b,5.3,#9b9183,4.85,#9da094,5.71,#625b52,3.51,,Splachnum,Splachnum ampullaceum
KW_T_423_15_0082L,KW_T_423_15_0082L.tif_segmented.png,1678498,2966,3575,#a6a691,7.39,#bec49c,6.78,#b5be91,6.61,#8a8b79,5.36,#b3b29f,5.1,#c0c882,3.24,#bec49c,6.78,#b5be91,6.61,#abb080,4.19,#967260,1.1,#967260,1.1,#b3b29f,5.1,#686254,4.25,#737263,4.49,#807f6c,5.05,#c0c882,3.24,#bec49c,6.78,#b5be91,6.61,#807f6c,5.05,#969567,2.17,#c6ce88,2.06,#cccf9f,4.63,#b9c17d,1.94,#bdc795,4.72,#948c5e,0.66,#967260,1.1,#b3b29f,5.1,#686254,4.25,#737263,4.49,#807f6c,5.05,Russulaceae,Lactarius,Lactarius controversus
KW_T_423_15_0084L,KW_T_423_15_0084L.tif_segmented.png,579292,2974,3587,#71695d,6.25,#bbb6a2,5.86,#7a7367,5.62,#857d6f,5.1,#999282,4.77,#cebd83,1.21,#bbb6a2,5.86,#b3a994,4.55,#655d53,4.47,#aa9f87,3.11,#bbb6a2,5.86,#abb09e,3.91,#9f9f8f,4.42,#aa9f87,3.11,#b3a994,4.55,#cebd83,1.21,#857d6f,5.1,#abb09e,3.91,#9f9f8f,4.42,#8e8677,3.78,#d8c884,0.22,#d2bc7b,0.1,#d4c790,0.23,#c7b480,0.22,#cbbb89,0.32,#bbb6a2,5.86,#abb09e,3.91,#9f9f8f,4.42,#aa9f87,3.11,#b3a994,4.55,,Abortiporus,Abortiporus biennis
