plant_id,volume,species_raw,species_current,genus,epithet,group,family,dutch_name,kb_link,multi_species,all_species
KW_T_423_25_0121L,25,Rubus caesius forma glandulosus,Rubus caesius,Rubus,caesius,Fungi,Lachnaceae,Larixkankerviltkelkje,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/36/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Rubus caesius
KW_T_423_25_0123L,25,Tricholoma carneum,Calocybe carnea,Calocybe,carnea,Fungi,Mycenaceae,Melksteelmycena,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/37/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Calocybe carnea
KW_T_423_25_0125L,25,Hysterangium clathroides / Rhizopogon luteolus,Hysterangium clathroides var. crassum / Rhizopogon luteolus,Hysterangium / Rhizopogon,clathroides var. crassum / luteolus,Fungi,Arcyriaceae / Poaceae,Karmijnrood netwatje,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/38/zoom/3/lat/-69.53451763078357/lng/-18.45703125,True,Hysterangium clathroides var. crassum / Rhizopogon luteolus
KW_T_423_25_0130L,25,Polyporus velutinus,Postia floriformis,Postia,floriformis,Fungi,Bolbitiaceae,Franjebreeksteeltje s.l.,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/42/zoom/3/lat/-69.53451763078357/lng/-18.544921875,False,Postia floriformis
KW_T_423_25_0133L,25,Polygonum patulum,Polygonum patulum,Polygonum,patulum,Fungi,Strophariaceae,Stoffige bundelzwam,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/43/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Polygonum patulum
KW_T_423_25_0135L,25,Fuligo septica,Fuligo septica ,Fuligo,septica,Fungi,Exidiaceae,Zwarte trilzwam,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/44/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Fuligo septica 
KW_T_423_25_0138L,25,Lactarius pubescens,Lactarius spec.,Lactarius,spec.,Flowering plants,Solanaceae,Raketnachtschade,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/45/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Lactarius spec.
KW_T_423_25_0141L,25,Carex kneuckeriana (Carex vulpina x vulpina nemorosa),Carex x pseudoaxillaris,Carex,x pseudoaxillaris,Flowering plants,Asphodelaceae,Affodil,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/46/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Carex x pseudoaxillaris
KW_T_423_25_0143L,25,Cyperus vegetus,Cyperus eragrostis,Cyperus,eragrostis,Fungi,Irpicaceae,Tweekleurig elfenbankje,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/47/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Cyperus eragrostis
KW_T_423_25_0145L,25,Glyceria plicata,Glyceria notata,Glyceria,notata,Fungi,Gomphaceae,[Heeft nog geen Nederlandse naam],https://galerij.kb.nl/kb.html#/nl/florabatava25/page/48/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Glyceria notata
KW_T_423_25_0147L,25,Hydnum violaceum / Hydnum nigrum,Hydnellum suaveolens / Phellodon niger,Hydnellum / Phellodon,suaveolens / niger,Fungi,Bankeraceae / Rosaceae,Oranje stekelzwam / Grote viltbraam,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/49/zoom/3/lat/-69.53451763078357/lng/-18.45703125,True,Hydnellum suaveolens / Phellodon niger
KW_T_423_25_0150L,25,Veronica praecox,Veronica praecox,Veronica,praecox,Flowering plants,Asteraceae,Smal tandzaad,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/51/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Veronica praecox
KW_T_423_25_0152L,25,Solanum nitidibaccatum,Solanum sarrachoides,Solanum,sarrachoides,Fungi,Discinaceae,Bisschopsmuts,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/54/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Solanum sarrachoides
KW_T_423_25_0154L,25,Peziza hemisphaerica / Psathyrella disseminata,Humaria hemispherica / Coprinellus disseminatus,Humaria / Coprinellus,hemispherica / disseminatus,Fungi,Discinaceae / Russulaceae,Voorjaarskluifzwam / Fijnplaatrussula,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/55/zoom/3/lat/-69.53451763078357/lng/-18.544921875,True,Humaria hemispherica / Coprinellus disseminatus
KW_T_423_25_0157L,25,Rubus humifusus,Rubus spec.,Rubus,spec.,Flowering plants,Rosaceae,Braam spec.,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/57/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Rubus spec.
KW_T_423_25_0160L,25,Clavaria aurea,Ramaria aurea,Ramaria,aurea,Flowering plants,Brassicaceae,Doorgroeide boerenkers,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/58/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Ramaria aurea
KW_T_423_25_0162L,25,Rumex odontocarpus,Rumex stenophyllus,Rumex,stenophyllus,Fungi,Suillaceae,Gele ringboleet,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/59/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Rumex stenophyllus
KW_T_423_25_0164L,25,Rubus pyramidalis,Rubus umbrosus,Rubus,umbrosus,Fungi,Typhulaceae,Linzenknotsje,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/60/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Rubus umbrosus
KW_T_423_25_0166L,25,Mycena epipterygia,Mycena epipterygia s.l.,Mycena,epipterygia s.l.,Flowering plants,Caryophyllaceae,,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/62/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Mycena epipterygia s.l.
KW_T_423_25_0168L,25,Amanita porphyria,Amanita porphyria,Amanita,porphyria,Fungi,Strophariaceae,Elzenbundelzwam,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/63/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Amanita porphyria
KW_T_423_25_0170L,25,Hygrophorus pratensis,Hygrocybe pratebsis ,Hygrocybe,pratebsis,Flowering plants,Apiaceae,Beverneltorkruid,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/64/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Hygrocybe pratebsis 
KW_T_423_25_0172L,25,Rubus caesius var. aquaticus,Rubus caesius,Rubus,caesius,Fungi,Strophariaceae,Geringde vaalhoed,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/65/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Rubus caesius
KW_T_423_25_0174L,25,Lathyrus cicera,Lathyrus cicera,Lathyrus,cicera,Flowering plants,Rosaceae,Dauwbraam,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/67/zoom/3/lat/-59.130863097255904/lng/-18.896484375,False,Lathyrus cicera
KW_T_423_25_0177L,25,Inocybe fastigiata,Inocybe maculata,Inocybe,maculata,Fungi,Lyophyllaceae,Roze pronkridder,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/68/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Inocybe maculata
KW_T_423_25_0179L,25,Tricholoma cerinum / Lepiota cinnabarina,Clitopilus nitelinus / Cystoderma cinnabarinum,Clitopilus / Cystoderma,nitelinus / cinnabarinum,Fungi,Rhizopogonaceae / Postiaceae,Okerkleurige vezeltruffel / Rozetkaaszwam,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/69/zoom/3/lat/-69.53451763078357/lng/-18.45703125,True,Clitopilus nitelinus / Cystoderma cinnabarinum
KW_T_423_25_0182L,25,Peniophora quercina,Peniophora quercina,Peniophora,quercina,Flowering plants,Polygonaceae,,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/73/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Peniophora quercina
KW_T_423_25_0184L,25,Solanum triflorum,Solanum triflorum,Solanum,triflorum,Fungi,Physaraceae,Heksenboter,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/74/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Solanum triflorum
KW_T_423_25_0186L,25,Stipa neesiana,Nassella neesiana,Nassella,neesiana,Fungi,Russulaceae,Melkzwam spec.,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/75/zoom/3/lat/-62.062733258846514/lng/-25.400390625,False,Nassella neesiana
KW_T_423_25_0188L,25,Cortinarius (Myxacium) vibratilis,Cortinarius barbatus s.l.,Cortinarius,barbatus s.l.,Flowering plants,Cyperaceae,Bleek cypergras,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/77/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Cortinarius barbatus s.l.
KW_T_423_25_0190L,25,Marasmius prasiosmus,Mycetinis querceus,Mycetinis,querceus,Flowering plants,Poaceae,Stomp vlotgras,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/78/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Mycetinis querceus
KW_T_423_25_0192L,25,Clitocybe clavipes,Clitocybe clavipes,Clitocybe,clavipes,Fungi,Bankeraceae,Anijsstekelzwam,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/79/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Clitocybe clavipes
KW_T_423a_26_0122R,26,Rubus procerus,Rubus procerus,Rubus,procerus,Fungi,Bankeraceae,Blauwzwarte stekelzwam,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/80/zoom/3/lat/-65.21989393613208/lng/-45.615234375,False,Rubus procerus
KW_T_423a_26_0123R,26,Agrostis scabra,Agrostis scabra,Agrostis,scabra,Flowering plants,Plantaginaceae,Vroege ereprijs,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/81/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Agrostis scabra
KW_T_423a_26_0124R,26,Phalaris praemorsa,Phalaris paradoxa,Phalaris,paradoxa,Flowering plants,Solanaceae,Kleverige nachtschade,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/82/zoom/3/lat/-69.53451763078357/lng/-18.45703125,False,Phalaris paradoxa
KW_T_423a_26_0125R,26,Sistotrema confluens,Sistotrema confluens,Sistotrema,confluens,Fungi,Pyronemataceae,Kleine bruine bekerzwam,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/84/zoom/3/lat/-65.21989393613208/lng/-45.615234375,False,Sistotrema confluens
KW_T_423a_26_0126R,26,Xylaria filiformis / Xylaria guepini,Xylaria filiformis / Xylaria guepini,Xylaria,filiformis / guepini,Fungi,Psathyrellaceae / Rosaceae,Zwerminktzwam / Braam spec.,https://galerij.kb.nl/kb.html#/nl/florabatava25/page/83/zoom/3/lat/-69.53451763078357/lng/-18.45703125,True,Xylaria filiformis / Xylaria guepini
